SET_SPLIT,CLIENT_ID,AGE,AMOUNT,AMOUNT:Count,AVG_SALARY,GENDER,MOST_COMMON_TRANS_OPERATION,RATIO_AMOUNT_BALANCE:Std,RATIO_MONTHLY_AMOUNT_BALANCE:Std,RATIO_YEARLY_AMOUNT_BALANCE:Std,RATIO_YEARLY_AMOUNT_BALANCE:mean,UNEMP_96,MOST_COMMON_TRANS_OPERATION:COLLECTION_FROM_OTHER_BANK,MOST_COMMON_TRANS_OPERATION:CREDIT_IN_CASH,MOST_COMMON_TRANS_OPERATION:OTHER,MOST_COMMON_TRANS_OPERATION:REMITTANCE_TO_OTHER_BANK,MOST_COMMON_TRANS_OPERATION:WITHDRAWAL_IN_CASH,GENDER:F,GENDER:M,MOST_COMMON_TRANS_OPERATION:OTHER_CREDIT_IN_CASH_COLLECTION_FROM_OTHER_BANK,AGE:18-22,AGE:22-27,AGE:27-34,AGE:34-43,AGE:44-57,AGE:58-63,AGE:64-75,AGE:75+,AMOUNT:Count:<49,AMOUNT:Count:50-90,AMOUNT:Count:90-248,AMOUNT:Count:248-301,AMOUNT:Count:301-340,AMOUNT:Count:340-394,AMOUNT:Count:394-433,AMOUNT:Count:433-566,AMOUNT:Count:+566,AMOUNT:<6281,AMOUNT:6281-24871,AMOUNT:24871-40081,AMOUNT:40081-45150,AMOUNT:45150-50220,AMOUNT:50220-70500,AMOUNT:+70500,AVG_SALARY:<8332,AVG_SALARY:8332-9440,AVG_SALARY:9440-9661,AVG_SALARY:9661-9882,AVG_SALARY:9882-10104,AVG_SALARY:10104-12320,AVG_SALARY:+12320,RATIO_AMOUNT_BALANCE:Std:<0.117,RATIO_AMOUNT_BALANCE:Std:0.117-0.443,RATIO_AMOUNT_BALANCE:Std:0.443-0.824,RATIO_AMOUNT_BALANCE:Std:0.824-0.993,RATIO_AMOUNT_BALANCE:Std:+0.993,RATIO_MONTHLY_AMOUNT_BALANCE:Std:<92.136,RATIO_MONTHLY_AMOUNT_BALANCE:Std:92.136-461,RATIO_MONTHLY_AMOUNT_BALANCE:Std:>461,RATIO_YEARLY_AMOUNT_BALANCE:Std:<184.581,RATIO_YEARLY_AMOUNT_BALANCE:Std:>184.581,RATIO_YEARLY_AMOUNT_BALANCE:mean:<0.457,RATIO_YEARLY_AMOUNT_BALANCE:mean:0.457-1.278,RATIO_YEARLY_AMOUNT_BALANCE:mean:+1.278,UNEMP_96:<1.327,UNEMP_96:1.327-2.673,UNEMP_96:2.673-3.121,UNEMP_96:3.121-4.915,UNEMP_96:4.915-6.709,UNEMP_96:+6.709
TRAIN,2542,54,58700.0,391,8980,M,WITHDRAWAL_IN_CASH,0.49195217166807176,0.7172590314110633,0.6463068556986035,0.2511674147673908,2.21,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,2547,45,8310.0,127,9060,F,WITHDRAWAL_IN_CASH,0.46890018500235,1.1653480593699497,0.7301551521423301,0.1335361398047358,2.44,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,2549,75,10600.0,168,10177,F,WITHDRAWAL_IN_CASH,0.43896840580037333,0.7500610066179024,0.5782387326720815,0.09080427456249764,7.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
TRAIN,2550,22,18513.0,184,12541,F,WITHDRAWAL_IN_CASH,0.6671794487447034,1.1965477122404435,0.8446472129159223,0.24586227423114324,0.43,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,2552,34,38900.0,160,10673,F,WITHDRAWAL_IN_CASH,0.5736220398225337,1.3414238892553372,0.6508170998878294,0.19949295654003177,5.44,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,2554,57,4500.0,320,9624,M,WITHDRAWAL_IN_CASH,0.31394400804398737,0.47544384807958545,0.8414054360923506,0.09762445866250682,2.31,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,2556,47,31680.0,166,8254,F,WITHDRAWAL_IN_CASH,0.4343975554249679,1.2233030613555143,0.6367826233305675,0.17878972259052164,3.76,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,2558,39,15648.0,174,9650,M,WITHDRAWAL_IN_CASH,0.44417838223312545,0.7770858228435131,0.8585184778797663,0.25707866982080835,3.67,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,2560,24,55600.0,223,10177,F,WITHDRAWAL_IN_CASH,0.5990746702026937,1.0240031167597559,0.7977544396936161,0.26631126087075585,7.75,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
TRAIN,2562,46,32772.0,107,8388,M,WITHDRAWAL_IN_CASH,0.9557049760775351,1.2258222387536695,0.9922904827398744,0.21217204761721326,2.94,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
TRAIN,2563,27,12800.0,210,10673,M,WITHDRAWAL_IN_CASH,0.4217550399475566,0.8614277793070119,0.6377388780803845,0.2124385607333099,5.44,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,2565,52,37920.0,304,9624,M,WITHDRAWAL_IN_CASH,0.6993969089479359,0.8188357955777306,0.9819073833641657,0.4935968206490838,2.31,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
TRAIN,2566,35,63500.0,468,8843,F,WITHDRAWAL_IN_CASH,0.48517682939904816,0.7447311672325527,0.6700387017986429,0.24453594723276048,3.6,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,2567,55,7400.0,294,9624,M,WITHDRAWAL_IN_CASH,0.5260542091838986,0.7485003015806507,0.8119942931266847,0.16885425754730957,2.31,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,2572,45,77400.0,122,12541,M,WITHDRAWAL_IN_CASH,0.854176927706161,1.3467298768982399,0.900210494501967,0.23988273969129723,0.43,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,2573,33,9500.0,98,12541,F,WITHDRAWAL_IN_CASH,0.322784683002772,1.4357340673007033,0.4008976300776706,0.07704303482747174,0.43,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,2576,19,57700.0,119,8369,F,WITHDRAWAL_IN_CASH,0.4657958025251158,0.6123812488748294,0.5822441415770877,0.26256980639357447,2.31,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,2577,81,6087.0,159,10177,M,REMITTANCE_TO_OTHER_BANK,0.28703244388119054,0.8078156403174545,0.3558839618850743,0.10100841181279067,7.75,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
TRAIN,2579,64,5600.0,62,9622,F,WITHDRAWAL_IN_CASH,0.5055808098268759,214.92462311556216,0.7083787786109689,0.23660195239662174,0.59,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,2581,45,18980.0,202,8363,F,WITHDRAWAL_IN_CASH,0.5740849454319351,1.2042348720722234,0.7334045255369586,0.1345475855430954,3.49,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,2582,60,15520.0,101,8541,M,WITHDRAWAL_IN_CASH,0.6681629576314942,1.169637538271065,0.7441944842623645,0.17495617796581214,2.97,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
TRAIN,2583,61,15100.0,58,8819,M,WITHDRAWAL_IN_CASH,0.5097750866476888,76.57243386912505,0.5709502336243969,0.2218248064970458,5.66,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,2584,54,52200.0,332,9753,F,WITHDRAWAL_IN_CASH,0.6458513094640106,0.953945942836283,0.849304953665708,0.32006503714420065,5.05,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,2586,32,42494.0,333,11277,M,WITHDRAWAL_IN_CASH,0.6753171239581094,1.017202766453095,0.9195778845125313,0.2678209433743218,1.44,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,2588,40,8820.0,366,8705,M,WITHDRAWAL_IN_CASH,0.20365476592228685,0.4964324112331617,0.5728748196084246,0.24244117602359622,7.61,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
TRAIN,2589,35,35814.0,106,9104,M,WITHDRAWAL_IN_CASH,0.718473618256855,0.9912409441962141,0.7500549776019875,0.20688839807321466,2.07,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,2590,34,46560.0,91,8388,F,WITHDRAWAL_IN_CASH,0.7544367451267233,1.1387405529692023,0.8838881936112051,0.2202152684121095,2.94,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
TRAIN,2592,18,33669.0,227,12541,F,WITHDRAWAL_IN_CASH,0.6698391548251371,0.9601223786582497,0.8895040335402573,0.25094520060492836,0.43,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,2596,37,29739.0,426,8930,M,WITHDRAWAL_IN_CASH,0.7449541864643991,0.9200597190650006,1.06077446466,0.1678684090321911,4.2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,2597,29,6672.0,129,8594,F,WITHDRAWAL_IN_CASH,0.4007537022307891,0.9754909031366411,0.48630056579937553,0.1282485789077218,2.01,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,2599,53,11400.0,224,12541,M,WITHDRAWAL_IN_CASH,0.36610486929830305,0.5234015947211862,0.8718078471129482,0.15883994093281686,0.43,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,2600,75,7000.0,126,9920,F,WITHDRAWAL_IN_CASH,0.588860419153441,2.011816266553019,0.8985498619549708,0.23003977386237154,2.87,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
TRAIN,2604,72,4880.0,49,8620,M,WITHDRAWAL_IN_CASH,0.5071391066291199,368.129585326094,0.6940139316685976,0.5795724465558195,1.25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
TRAIN,2606,56,46166.0,272,8930,M,REMITTANCE_TO_OTHER_BANK,0.6751633261045507,0.9705307926510119,0.8131736944937786,0.2989877715701672,4.2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,2607,55,8200.0,265,8288,M,WITHDRAWAL_IN_CASH,0.42411668683765613,0.7176158396011508,0.5852401445839198,0.10702656203764639,4.52,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,2608,55,8200.0,351,8757,F,WITHDRAWAL_IN_CASH,0.29365678673881956,0.682700482041547,0.556427299191458,0.07289840206986746,3.95,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,2609,21,36349.5,145,12541,M,WITHDRAWAL_IN_CASH,0.8625856155096021,1.1722864746372967,0.9359702618133512,0.3520800983069112,0.43,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,2611,60,20462.0,196,8909,M,WITHDRAWAL_IN_CASH,0.580504182830493,0.985348735169631,1.03730730610941,0.37839347369846327,5.56,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,2612,23,48917.0,101,8965,M,WITHDRAWAL_IN_CASH,0.5723597123371841,1.4506412516583937,0.5887468019538857,0.12814209036153396,8.23,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
TRAIN,2613,21,46400.0,229,12541,M,WITHDRAWAL_IN_CASH,0.628407233204151,1.0462839567492646,0.7255496271337869,0.20442072775538303,0.43,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,2615,53,46934.0,341,9624,F,WITHDRAWAL_IN_CASH,0.5582425833345726,0.9221727296376971,0.7502245470306996,1.0,2.31,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
TRAIN,2616,28,49587.0,82,8187,M,WITHDRAWAL_IN_CASH,0.6042479989705768,1.4710124237501077,0.8478186801083405,0.3719579195737994,5.45,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,2618,56,28422.0,313,8114,M,WITHDRAWAL_IN_CASH,0.7907822269809254,0.9033850012746102,0.8372257107153466,0.17380418556259575,2.62,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,2622,25,18771.0,128,8678,M,REMITTANCE_TO_OTHER_BANK,0.7578211149815451,1.2829693541957807,0.8827194903439524,0.17340006977245256,5.57,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,2623,33,36552.0,410,8427,F,WITHDRAWAL_IN_CASH,0.4719209963540671,0.675708985795136,0.8412657813245387,0.3200802966823455,1.54,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,2628,67,5120.0,64,12541,F,WITHDRAWAL_IN_CASH,0.46021756174550943,1.2066593283953826,0.5740047242608481,0.1844462774350882,0.43,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,2630,61,5916.0,98,9624,F,WITHDRAWAL_IN_CASH,0.4378061406352172,1.3534678434128917,0.5562944541672509,0.08805000262119678,2.31,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,2631,28,43137.0,53,8968,M,WITHDRAWAL_IN_CASH,0.6099598523798457,25.893135173389418,1.9583333333333335,0.5588235294117647,3.35,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
TRAIN,2635,32,59400.0,470,8110,F,WITHDRAWAL_IN_CASH,0.42875807158711965,0.6984190045784814,0.6186604441516631,0.43267351073598054,6.55,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,2638,57,64700.0,394,12541,M,REMITTANCE_TO_OTHER_BANK,0.4822732210633353,0.7242236753009885,0.7651877520372226,0.1985911980228071,0.43,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,2639,48,14200.0,40,8390,F,CREDIT_IN_CASH,0.38577049508310607,0.9330217799991768,4.461538461538461,0.5283018867924528,2.89,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
TRAIN,2642,25,29120.0,88,8620,M,WITHDRAWAL_IN_CASH,0.4677055590753082,1.5000863062619287,0.5195779948679967,0.15959019843089467,1.25,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,2644,34,38240.0,105,8546,F,WITHDRAWAL_IN_CASH,0.7372851302741545,1.0032968229192065,0.8890873555995044,0.266802413804345,4.02,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,2645,78,12600.0,235,8110,M,WITHDRAWAL_IN_CASH,0.3430479556365474,0.7581476235633169,0.4886225253217452,0.09063981880236507,6.55,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,2646,61,12650.0,339,8288,F,WITHDRAWAL_IN_CASH,0.47085230951646817,0.9034140998915973,0.6201060044042541,0.10269302680725163,4.52,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,2647,58,63600.0,219,8899,M,WITHDRAWAL_IN_CASH,0.569761021358207,1.5326122633289951,0.6755078708180744,0.23777593940206299,3.97,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,2653,48,19696.0,159,12541,M,WITHDRAWAL_IN_CASH,0.674426441925469,1.3770492101961427,0.838817317276725,0.23588333587372548,0.43,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,2654,59,32352.0,231,8444,F,REMITTANCE_TO_OTHER_BANK,0.7213332979270516,0.9384160046144331,0.8912685426190362,0.2644894926618,3.47,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,2655,35,10000.0,127,8254,M,WITHDRAWAL_IN_CASH,0.5035657722875245,0.9527729779304491,0.7242169296725999,0.31714450689645307,3.76,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,2656,43,29079.0,116,9897,M,WITHDRAWAL_IN_CASH,0.6910258875019526,1.6747004412650386,0.760543403453261,0.20313579890989908,1.96,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,2657,50,44480.0,243,8746,M,WITHDRAWAL_IN_CASH,0.46964268550032773,0.9386534175402736,0.9211150905623826,0.23923714867111623,3.74,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,2658,65,7000.0,76,9622,M,WITHDRAWAL_IN_CASH,0.5505153481882054,1.1777727402255904,0.6523869241135741,0.19519693824231382,0.59,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,2659,57,22400.0,90,8369,M,WITHDRAWAL_IN_CASH,0.5044483137356293,1.6421676156907337,0.5835862212822419,0.16034572727561025,2.31,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,2661,37,8500.0,441,12541,F,WITHDRAWAL_IN_CASH,0.2733896468700623,0.5292694190662008,0.6260328711386088,0.11140764870668235,0.43,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
